SK_ID_CURR,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_CONTRACT_TYPE,OCCUPATION_TYPE,AMT_INCOME_TOTAL,FLAG_OWN_REALTY,CODE_GENDER,NAME_FAMILY_STATUS,BURO_AMT_CREDIT_SUM_DEBT_SUM
401502,706500.0,40689.0,706500.0,Cash loans,,135000.0,Y,F,Married,158400.0
401508,295168.5,15201.0,238500.0,Cash loans,,112500.0,Y,F,Married,371871.0
401513,122521.5,9954.0,99000.0,Cash loans,Drivers,112500.0,N,M,Widow,0.0
401517,240772.5,17518.5,180000.0,Cash loans,Realty agents,90000.0,Y,F,Married,114345.0
401519,539100.0,29376.0,450000.0,Cash loans,,180000.0,N,M,Married,806165.235
401533,509400.0,37066.5,450000.0,Cash loans,,225000.0,Y,F,Single / not married,265603.5
401536,625536.0,30091.5,540000.0,Cash loans,Drivers,180000.0,Y,M,Civil marriage,750780.99
401547,450000.0,23107.5,450000.0,Cash loans,Laborers,195750.0,Y,F,Widow,0.0
401581,389844.0,19903.5,315000.0,Cash loans,,225000.0,Y,M,Married,0.0
401582,900000.0,46084.5,900000.0,Cash loans,,180000.0,N,F,Married,
401586,601470.0,30838.5,450000.0,Cash loans,Medicine staff,144000.0,Y,F,Civil marriage,0.0
401593,225000.0,17775.0,225000.0,Cash loans,Laborers,225000.0,N,M,Married,491644.71
401603,118512.0,8752.5,90000.0,Cash loans,Sales staff,67500.0,Y,F,Married,
401621,289597.5,14913.0,234000.0,Cash loans,Sales staff,112500.0,Y,F,Married,0.0
401625,318528.0,20484.0,252000.0,Cash loans,Managers,180000.0,Y,M,Single / not married,0.0
401635,247500.0,19683.0,247500.0,Cash loans,Drivers,135000.0,N,M,Married,
401646,810000.0,39096.0,810000.0,Cash loans,Laborers,225000.0,Y,M,Married,207247.5
401649,280170.0,27841.5,247500.0,Cash loans,Core staff,202500.0,Y,F,Married,
401660,790830.0,57676.5,675000.0,Cash loans,High skill tech staff,360000.0,Y,F,Married,3645112.5
401668,539100.0,27522.0,450000.0,Cash loans,Sales staff,202500.0,Y,F,Civil marriage,917832.915
401686,568512.0,56358.0,540000.0,Cash loans,Core staff,180000.0,Y,F,Married,
401706,550980.0,40221.0,450000.0,Cash loans,Drivers,157500.0,Y,M,Married,108421.065
401712,118512.0,9490.5,90000.0,Cash loans,,157500.0,Y,M,Single / not married,913806.0
401721,986418.0,41922.0,810000.0,Cash loans,Sales staff,220500.0,Y,F,Married,0.0
401725,109008.0,8608.5,90000.0,Cash loans,Laborers,81000.0,N,M,Single / not married,338724.0
401730,601470.0,30838.5,450000.0,Cash loans,Laborers,450000.0,Y,M,Civil marriage,2080811.16
401741,1575000.0,64998.0,1575000.0,Cash loans,Sales staff,270000.0,N,F,Separated,0.0
401743,871029.0,42034.5,765000.0,Cash loans,,180000.0,N,M,Married,0.0
401748,238981.5,12348.0,162000.0,Cash loans,,202500.0,Y,F,Married,
401751,177768.0,11002.5,135000.0,Cash loans,,166500.0,Y,F,Married,0.0
401770,260640.0,27499.5,225000.0,Cash loans,High skill tech staff,225000.0,Y,F,Married,0.0
401791,472500.0,46863.0,472500.0,Cash loans,,171000.0,Y,F,Married,42187.5
401792,634662.0,24057.0,472500.0,Cash loans,,157500.0,Y,F,Married,397071.0
401808,360000.0,27859.5,360000.0,Cash loans,,126000.0,N,M,Civil marriage,
401816,99504.0,10714.5,90000.0,Cash loans,,90000.0,Y,M,Married,1079163.0
401820,402214.5,31905.0,328500.0,Cash loans,Laborers,130500.0,Y,M,Married,
401821,377370.0,34740.0,315000.0,Cash loans,Laborers,202500.0,N,F,Married,908635.5
401828,1800000.0,62698.5,1800000.0,Cash loans,Sales staff,112500.0,Y,F,Married,48591.0
401830,1096020.0,56092.5,900000.0,Cash loans,,270000.0,Y,M,Married,0.0
401832,71955.0,7749.0,67500.0,Cash loans,Accountants,202500.0,Y,F,Married,1075.995
401839,567000.0,41391.0,567000.0,Cash loans,Drivers,225000.0,Y,F,Married,125662.5
401852,45000.0,4608.0,45000.0,Cash loans,Sales staff,85500.0,N,F,Single / not married,92907.0
401868,180000.0,9189.0,180000.0,Cash loans,Core staff,171000.0,Y,F,Widow,556222.5
401876,104256.0,11074.5,90000.0,Cash loans,,135000.0,Y,F,Single / not married,0.0
401879,265536.0,13684.5,180000.0,Cash loans,Sales staff,135000.0,N,F,Married,6043482.0
401882,572292.0,21703.5,472500.0,Cash loans,,135000.0,Y,F,Separated,227659.635
401894,306000.0,24174.0,306000.0,Cash loans,Medicine staff,90000.0,N,F,Single / not married,182628.0
401899,473742.0,34600.5,418500.0,Cash loans,Sales staff,247500.0,N,F,Single / not married,690374.565
401901,1030680.0,65997.0,900000.0,Cash loans,Managers,450000.0,Y,M,Single / not married,787095.0
401913,315000.0,22918.5,315000.0,Cash loans,Realty agents,90000.0,N,F,Single / not married,154160.775
401919,1792318.5,55764.0,1602000.0,Cash loans,Accountants,450000.0,Y,F,Married,1539152.19
401920,252135.0,17928.0,225360.0,Cash loans,Security staff,90000.0,Y,F,Civil marriage,438535.53
401923,148140.0,9193.5,112500.0,Cash loans,,103500.0,Y,F,Married,487278.0
401924,270000.0,19647.0,270000.0,Cash loans,Security staff,202500.0,Y,M,Married,1003666.5
401932,225000.0,17905.5,225000.0,Cash loans,Laborers,157500.0,N,M,Married,223213.41
401942,746280.0,59094.0,675000.0,Cash loans,Laborers,202500.0,Y,F,Married,2564351.19
401949,76500.0,6174.0,76500.0,Cash loans,High skill tech staff,67500.0,Y,F,Single / not married,
401950,601470.0,32760.0,450000.0,Cash loans,Managers,225000.0,Y,F,Married,2445730.875
401951,90000.0,9450.0,90000.0,Cash loans,,67500.0,N,M,Single / not married,10720.665
401952,157500.0,13648.5,157500.0,Cash loans,Core staff,76500.0,Y,F,Married,1334871.0
401971,440784.0,34956.0,360000.0,Cash loans,Sales staff,225000.0,N,F,Married,
401972,315000.0,37512.0,315000.0,Cash loans,Drivers,202500.0,Y,M,Married,0.0
401973,495000.0,25402.5,495000.0,Cash loans,Medicine staff,112500.0,Y,F,Married,1291558.5
401974,1024740.0,52452.0,900000.0,Cash loans,Sales staff,225000.0,N,F,Single / not married,0.0
401983,2156400.0,66933.0,1800000.0,Cash loans,Core staff,360000.0,N,F,Married,393556.5
401984,220500.0,23877.0,220500.0,Cash loans,Sales staff,157500.0,Y,F,Married,351531.0
401988,180000.0,17662.5,180000.0,Cash loans,,225000.0,Y,F,Single / not married,0.0
401989,790830.0,57676.5,675000.0,Cash loans,Managers,337500.0,N,M,Married,2584452.87
401990,675000.0,27855.0,675000.0,Cash loans,,112500.0,Y,F,Married,0.0
402024,550980.0,35343.0,450000.0,Cash loans,Laborers,157500.0,Y,M,Married,941503.5
402029,1161360.0,41845.5,900000.0,Cash loans,Managers,225000.0,N,M,Married,699709.5
402030,900000.0,29164.5,900000.0,Cash loans,,202500.0,N,M,Married,1245051.135
402041,495000.0,38304.0,495000.0,Cash loans,Core staff,180000.0,N,M,Separated,0.0
402042,463500.0,23665.5,463500.0,Cash loans,Sales staff,225000.0,Y,F,Single / not married,1663110.0
402043,199008.0,21559.5,180000.0,Cash loans,Laborers,112500.0,Y,M,Married,302548.5
402052,573408.0,25389.0,495000.0,Cash loans,,90000.0,Y,F,Married,0.0
402053,675000.0,32602.5,675000.0,Cash loans,Laborers,225000.0,N,M,Married,0.0
402054,675000.0,28728.0,675000.0,Cash loans,,270000.0,Y,F,Single / not married,0.0
402057,52128.0,5602.5,45000.0,Cash loans,Laborers,67500.0,N,F,Civil marriage,0.0
402067,945000.0,65902.5,945000.0,Cash loans,,270000.0,Y,M,Married,0.0
402068,135000.0,6750.0,135000.0,Revolving loans,Managers,270000.0,Y,F,Married,0.0
402069,239476.5,22095.0,193500.0,Cash loans,Cleaning staff,112500.0,Y,F,Married,148036.5
402070,900000.0,46084.5,900000.0,Cash loans,,315000.0,Y,M,Married,0.0
402071,746280.0,42970.5,675000.0,Cash loans,,225000.0,Y,F,Single / not married,478377.81
402073,382500.0,27963.0,382500.0,Cash loans,,202500.0,Y,M,Single / not married,127116.0
402074,678996.0,36963.0,540000.0,Cash loans,,270000.0,Y,F,Married,1381423.5
402075,126000.0,13360.5,126000.0,Cash loans,Sales staff,112500.0,Y,F,Separated,0.0
402076,67500.0,8140.5,67500.0,Cash loans,Laborers,157500.0,N,M,Single / not married,0.0
402077,296280.0,14382.0,225000.0,Cash loans,,202500.0,Y,F,Widow,650875.5
402078,729792.0,37260.0,630000.0,Cash loans,Laborers,202500.0,N,F,Married,876433.815
402079,315000.0,17392.5,315000.0,Cash loans,Sales staff,75883.5,Y,F,Single / not married,
402080,622413.0,28971.0,495000.0,Cash loans,,112500.0,Y,F,Single / not married,48726.0
402081,675000.0,25578.0,675000.0,Cash loans,Managers,405000.0,Y,F,Married,39727575.0
402082,1096020.0,59589.0,900000.0,Cash loans,Private service staff,225000.0,N,M,Married,
402089,395640.0,36418.5,360000.0,Cash loans,Core staff,202500.0,Y,M,Married,23449.5
402090,149256.0,15291.0,135000.0,Cash loans,Laborers,202500.0,N,F,Single / not married,1127178.0
402091,332946.0,16146.0,238500.0,Cash loans,,135000.0,Y,F,Married,1289493.0
402092,450000.0,19197.0,450000.0,Cash loans,Accountants,247500.0,N,F,Married,976707.0
402094,601470.0,25614.0,450000.0,Cash loans,Sales staff,99000.0,Y,F,Married,363888.0
402095,1303200.0,45427.5,1125000.0,Cash loans,Laborers,121500.0,Y,F,Married,0.0
402096,558706.5,41904.0,495000.0,Cash loans,Sales staff,157500.0,Y,F,Married,378409.5
402109,237024.0,13365.0,180000.0,Cash loans,,112500.0,Y,F,Married,189562.5
402151,601470.0,25614.0,450000.0,Cash loans,Medicine staff,135000.0,Y,F,Married,333855.0
402152,225000.0,24232.5,225000.0,Cash loans,,247500.0,Y,M,Married,1968777.0
402153,696528.0,44514.0,630000.0,Cash loans,Cooking staff,126000.0,N,F,Married,236596.5
402155,413235.0,26536.5,337500.0,Cash loans,,90000.0,Y,M,Married,0.0
402201,1714500.0,94081.5,1714500.0,Cash loans,Laborers,351000.0,Y,M,Married,954099.0
402210,45000.0,4725.0,45000.0,Cash loans,Laborers,117000.0,N,M,Single / not married,183501.0
402212,395766.0,21469.5,283500.0,Cash loans,Managers,180000.0,Y,F,Married,3343756.5
402218,248760.0,25488.0,225000.0,Cash loans,,135000.0,Y,M,Married,0.0
402227,622413.0,31909.5,495000.0,Cash loans,Cleaning staff,112500.0,Y,F,Married,
402234,218016.0,17352.0,180000.0,Cash loans,,157500.0,Y,F,Widow,55325.79
402236,252531.0,26005.5,234000.0,Cash loans,Laborers,135000.0,N,M,Civil marriage,213786.0
402242,675000.0,28975.5,675000.0,Cash loans,,90000.0,N,F,Single / not married,1553.4
402243,458460.0,29430.0,405000.0,Cash loans,,135000.0,Y,F,Widow,67500.0
402244,225000.0,17905.5,225000.0,Cash loans,Sales staff,112500.0,N,F,Separated,165409.38
402245,104256.0,12501.0,90000.0,Cash loans,,135000.0,Y,F,Married,402318.72
402250,1812456.0,56254.5,1620000.0,Cash loans,,270000.0,N,M,Married,484303.5
402251,450000.0,35554.5,450000.0,Cash loans,Laborers,166500.0,N,M,Married,629657.865
402254,746280.0,59094.0,675000.0,Cash loans,Laborers,247500.0,Y,M,Separated,0.0
402255,177768.0,9643.5,135000.0,Cash loans,Laborers,58500.0,Y,F,Married,136138.5
402256,450000.0,28759.5,450000.0,Cash loans,Laborers,247500.0,N,M,Married,1686339.0
402257,536917.5,27414.0,463500.0,Cash loans,High skill tech staff,171000.0,Y,M,Married,233748.0
402258,229500.0,17887.5,229500.0,Cash loans,,135000.0,Y,F,Married,359176.5
402259,454500.0,29043.0,454500.0,Cash loans,,166500.0,Y,F,Married,1780555.5
402260,522396.0,30118.5,472500.0,Cash loans,Private service staff,180000.0,Y,F,Married,2709753.84
402261,512446.5,40617.0,463500.0,Cash loans,,180000.0,Y,F,Married,64953.0
402262,817560.0,30951.0,675000.0,Cash loans,Core staff,202500.0,Y,F,Civil marriage,664542.0
402263,342000.0,27148.5,342000.0,Cash loans,Sales staff,157500.0,Y,F,Civil marriage,105210.72
402264,225171.0,10962.0,171000.0,Cash loans,,126000.0,Y,F,Widow,0.0
402265,393543.0,16803.0,328500.0,Cash loans,,112500.0,Y,F,Married,472261.5
402266,264888.0,30087.0,234000.0,Cash loans,Sales staff,126000.0,Y,F,Civil marriage,0.0
402267,459000.0,54603.0,459000.0,Cash loans,Core staff,360000.0,Y,F,Married,1045989.0
402268,536917.5,23778.0,463500.0,Cash loans,Sales staff,225000.0,Y,F,Married,0.0
402270,550489.5,20880.0,454500.0,Cash loans,,157500.0,Y,F,Married,4855.5
402271,549000.0,30654.0,549000.0,Cash loans,Cooking staff,225000.0,N,F,Married,0.0
402272,225000.0,11619.0,225000.0,Cash loans,Drivers,144000.0,N,M,Married,1275709.5
402273,1119411.0,40338.0,904500.0,Cash loans,Managers,450000.0,N,F,Civil marriage,888678.0
402274,721404.0,40410.0,652500.0,Cash loans,Sales staff,90000.0,Y,F,Married,49509.0
402275,582804.0,29884.5,463500.0,Cash loans,Secretaries,112500.0,N,F,Married,
402276,360000.0,15264.0,360000.0,Cash loans,,135000.0,Y,F,Married,1152072.0
402277,52128.0,6313.5,45000.0,Cash loans,Core staff,135000.0,N,F,Single / not married,237087.0
402278,454500.0,26091.0,454500.0,Cash loans,,90000.0,Y,F,Married,62792.46
402279,219249.0,14139.0,166500.0,Cash loans,,180000.0,Y,F,Married,322371.0
402280,405000.0,41629.5,405000.0,Cash loans,Core staff,225000.0,Y,F,Widow,0.0
402362,599472.0,30739.5,517500.0,Cash loans,High skill tech staff,360000.0,N,M,Married,2686112.685
402363,67500.0,6916.5,67500.0,Cash loans,Sales staff,90000.0,N,F,Widow,
402364,481320.0,20362.5,315000.0,Cash loans,Sales staff,180000.0,Y,F,Married,0.0
402370,2013840.0,62509.5,1800000.0,Cash loans,,360000.0,N,F,Married,3186661.5
402376,1483627.5,47988.0,1273500.0,Cash loans,Laborers,405000.0,Y,M,Married,0.0
402381,90000.0,10809.0,90000.0,Cash loans,Low-skill Laborers,112500.0,N,M,Civil marriage,358236.0
402384,549562.5,59314.5,522000.0,Cash loans,Sales staff,202500.0,Y,F,Married,162002.475
402389,499212.0,39573.0,441000.0,Cash loans,Core staff,180000.0,Y,F,Married,
402414,495000.0,25272.0,495000.0,Cash loans,Secretaries,90000.0,N,F,Married,0.0
402416,550489.5,19773.0,454500.0,Cash loans,,90000.0,N,F,Married,319198.5
402417,345510.0,17770.5,247500.0,Cash loans,Managers,198000.0,N,F,Married,0.0
402420,271066.5,16713.0,234000.0,Cash loans,,157500.0,Y,F,Widow,0.0
402426,675000.0,29862.0,675000.0,Cash loans,Laborers,292500.0,N,F,Married,165859.38
402436,579942.0,45949.5,495000.0,Cash loans,Laborers,225000.0,Y,M,Married,301846.5
402444,998010.0,77364.0,900000.0,Cash loans,,450000.0,Y,F,Married,698692.68
402447,274941.0,23728.5,229500.0,Cash loans,,112500.0,Y,F,Civil marriage,148034.565
402449,454500.0,45081.0,454500.0,Cash loans,,180000.0,N,M,Married,0.0
402454,225000.0,17775.0,225000.0,Cash loans,Laborers,135000.0,Y,M,Married,
402458,225000.0,20637.0,225000.0,Cash loans,Drivers,112500.0,N,M,Married,1606349.34
402460,900000.0,46084.5,900000.0,Cash loans,Realty agents,189000.0,Y,M,Married,
402466,439740.0,19368.0,315000.0,Cash loans,Laborers,85500.0,Y,F,Married,
402475,183694.5,9508.5,139500.0,Cash loans,Accountants,157500.0,Y,F,Civil marriage,97888.5
402498,450000.0,53536.5,450000.0,Cash loans,Sales staff,270000.0,Y,M,Married,0.0
402502,746280.0,47821.5,675000.0,Cash loans,Laborers,225000.0,Y,M,Married,337995.0
402505,360000.0,26325.0,360000.0,Cash loans,Laborers,225000.0,N,M,Single / not married,1298587.5
402509,266652.0,16443.0,202500.0,Cash loans,Sales staff,112500.0,Y,F,Civil marriage,0.0
402513,382050.0,30312.0,337500.0,Cash loans,,144000.0,Y,F,Married,0.0
402517,483930.0,31054.5,427500.0,Cash loans,,135000.0,Y,F,Single / not married,304816.5
402519,630000.0,23751.0,630000.0,Cash loans,Managers,225000.0,N,M,Married,0.0
402522,332946.0,16146.0,238500.0,Cash loans,,135000.0,Y,F,Married,0.0
402523,88618.5,9207.0,76500.0,Cash loans,,117000.0,Y,F,Single / not married,15660.0
402525,641173.5,30973.5,553500.0,Cash loans,Security staff,90000.0,Y,F,Married,780304.5
402528,296280.0,23539.5,225000.0,Cash loans,,202500.0,Y,M,Single / not married,176287.5
402534,234576.0,18283.5,202500.0,Cash loans,Drivers,135000.0,Y,M,Married,164884.5
402536,225000.0,26703.0,225000.0,Cash loans,Medicine staff,202500.0,N,F,Married,759379.5
402542,539100.0,27652.5,450000.0,Cash loans,Core staff,225000.0,Y,F,Widow,570546.0
402548,328500.0,25951.5,328500.0,Cash loans,Laborers,112500.0,N,F,Single / not married,40464.0
402552,675000.0,53329.5,675000.0,Cash loans,Laborers,135000.0,N,M,Married,3317697.0
402559,130320.0,13482.0,112500.0,Cash loans,Laborers,90000.0,N,F,Single / not married,
402563,278460.0,20947.5,225000.0,Cash loans,,90000.0,Y,F,Married,102780.0
402568,177768.0,12010.5,135000.0,Cash loans,Core staff,99000.0,Y,F,Civil marriage,0.0
402573,550980.0,43659.0,450000.0,Cash loans,,157500.0,Y,M,Single / not married,784822.5
402574,328500.0,16771.5,328500.0,Cash loans,Laborers,135000.0,Y,F,Married,0.0
402575,130320.0,14868.0,112500.0,Cash loans,Drivers,144000.0,Y,M,Married,1156572.045
402577,341280.0,21937.5,270000.0,Cash loans,Drivers,279000.0,Y,M,Married,438947.865
402602,149256.0,15291.0,135000.0,Cash loans,Laborers,135000.0,N,F,Widow,602878.5
402603,450000.0,24543.0,450000.0,Cash loans,High skill tech staff,180000.0,N,M,Married,9632515.5
402604,1800000.0,56002.5,1800000.0,Cash loans,Sales staff,180000.0,Y,F,Married,
402614,499221.0,27211.5,373500.0,Cash loans,Laborers,112500.0,Y,M,Married,852581.655
402615,225000.0,18171.0,225000.0,Cash loans,Sales staff,90000.0,Y,F,Married,66944.025
402616,234000.0,15097.5,234000.0,Cash loans,,103500.0,Y,F,Married,265522.5
402617,296280.0,14251.5,225000.0,Cash loans,Managers,67500.0,N,F,Married,
402618,395640.0,36418.5,360000.0,Cash loans,Laborers,135000.0,N,M,Civil marriage,0.0
402619,1350000.0,67500.0,1350000.0,Revolving loans,,225000.0,N,M,Married,0.0
402639,495000.0,26851.5,495000.0,Cash loans,Low-skill Laborers,252000.0,N,M,Married,407907.0
402640,539100.0,27522.0,450000.0,Cash loans,Cooking staff,126000.0,Y,F,Married,1018183.5
402641,973503.0,52942.5,855000.0,Cash loans,Laborers,405000.0,Y,M,Married,3718278.0
402642,387000.0,22347.0,387000.0,Cash loans,Core staff,90000.0,Y,F,Married,1041206.22
402643,306306.0,13621.5,247500.0,Cash loans,Core staff,94500.0,Y,F,Married,520515.0
402644,450000.0,28786.5,450000.0,Cash loans,High skill tech staff,180000.0,N,M,Married,92569.815
402645,900000.0,48825.0,900000.0,Cash loans,Medicine staff,225000.0,N,F,Married,820338.39
402649,323460.0,24313.5,270000.0,Cash loans,Sales staff,157500.0,N,F,Civil marriage,
402650,703728.0,36058.5,607500.0,Cash loans,Laborers,157500.0,Y,F,Married,2185900.92
402653,360000.0,28570.5,360000.0,Cash loans,Laborers,67500.0,Y,F,Married,0.0
402654,450000.0,19066.5,450000.0,Cash loans,Secretaries,180000.0,N,F,Single / not married,611676.0
402655,286704.0,22779.0,247500.0,Cash loans,Sales staff,99000.0,Y,F,Civil marriage,52546.5
402656,746280.0,42970.5,675000.0,Cash loans,Cooking staff,135000.0,N,F,Married,0.0
402657,495000.0,25402.5,495000.0,Cash loans,Laborers,247500.0,N,M,Married,0.0
402658,675000.0,29731.5,675000.0,Cash loans,Medicine staff,135000.0,N,F,Married,0.0
402659,1125000.0,50314.5,1125000.0,Cash loans,,117000.0,N,F,Married,258291.0
402662,130320.0,13482.0,112500.0,Cash loans,,112500.0,Y,F,Married,
402696,900000.0,37273.5,900000.0,Cash loans,Core staff,315000.0,Y,M,Married,9987372.0
402705,463500.0,19125.0,463500.0,Cash loans,HR staff,108382.5,Y,F,Civil marriage,5707966.5
402707,270000.0,26302.5,270000.0,Cash loans,,112500.0,Y,F,Civil marriage,
402708,550980.0,35343.0,450000.0,Cash loans,High skill tech staff,247500.0,Y,F,Married,3015595.8449999997
402709,900000.0,29164.5,900000.0,Cash loans,Managers,400500.0,Y,F,Married,776452.5
402729,364896.0,22320.0,315000.0,Cash loans,Laborers,112500.0,Y,F,Civil marriage,312295.5
402730,315000.0,24885.0,315000.0,Cash loans,Sales staff,225000.0,N,M,Single / not married,1034730.0
402732,427500.0,27450.0,427500.0,Cash loans,Laborers,112500.0,Y,M,Single / not married,355842.0
402739,493497.0,50697.0,454500.0,Cash loans,Laborers,90000.0,Y,F,Married,0.0
402740,640705.5,24282.0,477000.0,Cash loans,Sales staff,180000.0,Y,F,Single / not married,1376492.5350000001
402741,250614.0,21640.5,202500.0,Cash loans,,90000.0,Y,F,Married,232240.5
402744,511920.0,21649.5,405000.0,Cash loans,Secretaries,135000.0,Y,F,Single / not married,1222596.0
402745,211500.0,14634.0,211500.0,Cash loans,Sales staff,157500.0,Y,M,Single / not married,157500.0
402746,675000.0,21775.5,675000.0,Cash loans,Drivers,67500.0,Y,M,Married,0.0
402772,577147.5,24583.5,459000.0,Cash loans,Laborers,270000.0,Y,M,Married,0.0
402773,900000.0,57649.5,900000.0,Cash loans,Accountants,207000.0,Y,F,Civil marriage,
402774,904500.0,29308.5,904500.0,Cash loans,,225000.0,Y,F,Married,
402780,1024740.0,52452.0,900000.0,Cash loans,Managers,292500.0,Y,F,Civil marriage,1653759.0
402781,1169532.0,42138.0,945000.0,Cash loans,Accountants,315000.0,Y,F,Married,1179743.175
402782,332946.0,17127.0,238500.0,Cash loans,Laborers,202500.0,Y,M,Married,1037187.0
402790,1350000.0,130180.5,1350000.0,Cash loans,Core staff,247500.0,Y,F,Married,91367.91
402803,539100.0,27652.5,450000.0,Cash loans,Private service staff,112500.0,N,F,Married,247758.795
402808,495000.0,31765.5,495000.0,Cash loans,Low-skill Laborers,135000.0,N,M,Married,55392.57
402809,945000.0,52767.0,945000.0,Cash loans,,158400.0,Y,M,Married,0.0
402810,589441.5,32107.5,441000.0,Cash loans,,225000.0,Y,M,Married,1136767.5
402811,1024740.0,49428.0,900000.0,Cash loans,,225000.0,N,M,Married,0.0
402815,361998.0,19768.5,292500.0,Cash loans,Cooking staff,112500.0,Y,F,Civil marriage,202770.0
402820,252022.5,19516.5,217561.5,Cash loans,Private service staff,67500.0,Y,F,Separated,
402821,296280.0,15124.5,225000.0,Cash loans,,31500.0,N,F,Married,143464.5
402822,252531.0,26644.5,234000.0,Cash loans,,202500.0,Y,M,Single / not married,0.0
402824,124380.0,14890.5,112500.0,Cash loans,,157500.0,Y,F,Civil marriage,630927.0
402825,111384.0,8748.0,90000.0,Cash loans,Cooking staff,45000.0,N,F,Married,0.0
402870,315000.0,23049.0,315000.0,Cash loans,Sales staff,81000.0,Y,F,Married,18076.5
402875,1215000.0,51475.5,1215000.0,Cash loans,,243000.0,N,F,Married,881842.5
402924,729792.0,37260.0,630000.0,Cash loans,Laborers,90000.0,N,M,Married,
402925,656811.0,27958.5,567000.0,Cash loans,,135000.0,N,M,Married,
402926,225000.0,15903.0,225000.0,Cash loans,Sales staff,90652.5,Y,F,Married,0.0
402927,1024740.0,52452.0,900000.0,Cash loans,Sales staff,153000.0,Y,F,Married,1649070.0
402928,315000.0,17217.0,315000.0,Cash loans,Core staff,315000.0,N,M,Married,
402929,622413.0,30073.5,495000.0,Cash loans,Laborers,225000.0,Y,F,Single / not married,149683.5
402930,440784.0,29587.5,360000.0,Cash loans,IT staff,180000.0,Y,M,Married,23031.0
402931,1515415.5,62671.5,1354500.0,Cash loans,,315000.0,N,F,Married,277474.5
402932,224149.5,23098.5,193500.0,Cash loans,High skill tech staff,292500.0,Y,M,Married,1750410.0
402933,225000.0,9459.0,225000.0,Cash loans,,103500.0,N,F,Married,
402940,2013840.0,62640.0,1800000.0,Cash loans,Managers,225000.0,Y,F,Married,0.0
402953,512446.5,40617.0,463500.0,Cash loans,Medicine staff,180000.0,Y,F,Married,
402954,45000.0,3402.0,45000.0,Cash loans,,135000.0,N,M,Married,557199.225
402955,260640.0,27369.0,225000.0,Cash loans,Laborers,144000.0,Y,M,Married,36000.0
402956,794173.5,33777.0,697500.0,Cash loans,Drivers,112500.0,Y,F,Married,0.0
402957,225000.0,23053.5,225000.0,Cash loans,Core staff,202500.0,Y,F,Married,3848184.0
402970,1762110.0,54823.5,1575000.0,Cash loans,,180000.0,Y,F,Married,573291.0
402973,312840.0,24844.5,247500.0,Cash loans,Laborers,243000.0,Y,M,Married,642352.5
402974,1024740.0,55719.0,900000.0,Cash loans,Drivers,315000.0,Y,M,Married,
402975,225000.0,10822.5,225000.0,Cash loans,Core staff,157500.0,N,F,Married,0.0
402976,732915.0,87111.0,675000.0,Cash loans,Managers,247500.0,Y,M,Married,69732.0
402977,1191825.0,85509.0,1125000.0,Cash loans,,360000.0,Y,M,Married,
402978,180000.0,13585.5,180000.0,Cash loans,,112500.0,Y,F,Single / not married,207459.0
402979,550489.5,20880.0,454500.0,Cash loans,Sales staff,108000.0,N,F,Widow,0.0
402980,536917.5,29254.5,463500.0,Cash loans,Laborers,157500.0,Y,M,Married,129442.5
402981,45000.0,4725.0,45000.0,Cash loans,Low-skill Laborers,157500.0,N,M,Civil marriage,
402982,69651.0,7267.5,63000.0,Cash loans,,112500.0,Y,F,Single / not married,18540.0
402993,675000.0,53460.0,675000.0,Cash loans,,225000.0,N,M,Married,0.0
402994,1024740.0,52452.0,900000.0,Cash loans,Accountants,315000.0,Y,F,Widow,364743.0
403099,76572.0,8244.0,67500.0,Cash loans,High skill tech staff,144000.0,Y,M,Married,
403137,693301.5,29502.0,598500.0,Cash loans,Laborers,135000.0,Y,F,Single / not married,0.0
403138,172021.5,18063.0,148500.0,Cash loans,Managers,112500.0,Y,F,Married,0.0
403165,1747008.0,54355.5,1561500.0,Cash loans,Core staff,270000.0,Y,F,Married,140877.0
403192,290353.5,15880.5,220500.0,Cash loans,Sales staff,135000.0,Y,F,Separated,583065.0
403214,180000.0,9000.0,180000.0,Revolving loans,,202500.0,Y,F,Married,1314189.0
403223,544500.0,23197.5,544500.0,Cash loans,Core staff,270000.0,Y,F,Married,2887789.5
403238,126000.0,6439.5,126000.0,Cash loans,Laborers,157500.0,N,M,Single / not married,588109.5
403244,311877.0,17046.0,252000.0,Cash loans,,135000.0,Y,F,Civil marriage,985446.0
403246,495000.0,25272.0,495000.0,Cash loans,High skill tech staff,180000.0,N,F,Married,73197.0
403252,1024740.0,52452.0,900000.0,Cash loans,Managers,202500.0,Y,F,Married,226440.0
403254,673339.5,34510.5,535500.0,Cash loans,Cleaning staff,180000.0,Y,F,Married,1380132.0
403255,1798605.0,62649.0,1642500.0,Cash loans,Core staff,180000.0,Y,F,Married,1405642.5
403259,450000.0,27661.5,450000.0,Cash loans,Sales staff,135000.0,Y,F,Married,84258.0
403262,882000.0,28579.5,882000.0,Cash loans,Sales staff,225000.0,N,F,Married,177669.0
403277,180000.0,20358.0,180000.0,Cash loans,Laborers,157500.0,N,F,Married,449325.0
403280,1096020.0,52857.0,900000.0,Cash loans,Drivers,225000.0,Y,M,Married,989100.0
403281,708552.0,26842.5,585000.0,Cash loans,,132750.0,Y,M,Married,
403287,509400.0,37197.0,450000.0,Cash loans,,180000.0,Y,F,Widow,
